code_bytes,code_files,language,languages,marker_hits,py_files,reason,repo,repo_url,size_kb,stars,violations,vuln_count_bare_except,vuln_count_debug,vuln_count_insecure_hash,vuln_count_no_exec_shell,vuln_count_no_hardcoded,vuln_count_no_network,vuln_count_sql
104592,20,,"{""Kotlin"": 20}",CLAUDE.md,0,CLAUDE.md,Aramarchuk/LOGO-LSP,https://github.com/Aramarchuk/LOGO-LSP,0,0,1,0,0,0,0,1,0,0
178722,57,,"{""Python"": 32, ""TypeScript"": 24, ""JavaScript"": 1}",CLAUDE.md,32,CLAUDE.md,tizah/spotter-ai,https://github.com/tizah/spotter-ai,0,0,12,0,0,0,0,0,12,0
44991,19,,"{""TypeScript"": 16, ""JavaScript"": 2, ""Python"": 1}",CLAUDE.md,1,CLAUDE.md,Paul-Bonneville-Labs/arrgh-excalidraw,https://github.com/Paul-Bonneville-Labs/arrgh-excalidraw,0,0,3,0,0,0,0,0,3,0
1336568,210,,"{""TypeScript"": 131, ""SQL"": 71, ""JavaScript"": 7, ""Shell"": 1}",CLAUDE.md,0,CLAUDE.md,iglesiasproyecto-cmyk/proyecto_final,https://github.com/iglesiasproyecto-cmyk/proyecto_final,0,0,9,1,0,0,0,0,7,1
143326,37,,"{""TypeScript"": 37}",CLAUDE.md,0,CLAUDE.md,STOOOKEEE/cPayroll,https://github.com/STOOOKEEE/cPayroll,0,0,3,0,0,0,0,0,3,0
139321,12,,"{""Python"": 11, ""Shell"": 1}",CLAUDE.md,11,CLAUDE.md,quietsleep/chat-litellm-agent,https://github.com/quietsleep/chat-litellm-agent,0,0,1,0,0,0,0,0,0,1
18591,10,,"{""Python"": 10}",CLAUDE.md,10,CLAUDE.md,Kreshnik/dagster-boilerplate,https://github.com/Kreshnik/dagster-boilerplate,0,0,1,1,0,0,0,0,0,0
412696,111,,"{""TypeScript"": 110, ""SQL"": 1}",CLAUDE.md;AGENTS.md,0,CLAUDE.md,austin-smith/better-azure-devops,https://github.com/austin-smith/better-azure-devops,0,0,9,0,0,0,0,0,9,0
227835,57,,"{""TypeScript"": 54, ""SQL"": 3}",CLAUDE.md,0,CLAUDE.md,EpamerNikolas/uigen,https://github.com/EpamerNikolas/uigen,0,0,4,0,0,0,3,0,0,1
330026,31,,"{""Python"": 29, ""PHP"": 1, ""Shell"": 1}",CLAUDE.md;agents.md,29,CLAUDE.md,rodchocolate/iamtoxico,https://github.com/rodchocolate/iamtoxico,0,0,321,3,1,0,2,10,300,5
16444,6,,"{""Rust"": 4, ""Shell"": 2}",CLAUDE.md,0,CLAUDE.md,0pg/cc-marketplace,https://github.com/0pg/cc-marketplace,0,0,0,0,0,0,0,0,0,0
42370,26,,"{""TypeScript"": 26}",CLAUDE.md,0,CLAUDE.md,odetakurti19/horse-racing-project,https://github.com/odetakurti19/horse-racing-project,0,0,0,0,0,0,0,0,0,0
1090593,177,,"{""Go"": 119, ""Python"": 44, ""Shell"": 9, ""SQL"": 4, ""JavaScript"": 1}",CLAUDE.md,44,CLAUDE.md,Mashu-wq/Hybrid-decentralized-AML-framework-integrating-ML-authority-with-Blockchain,https://github.com/Mashu-wq/Hybrid-decentralized-AML-framework-integrating-ML-authority-with-Blockchain,0,0,61,1,0,0,43,3,0,14
8283389,1264,,"{""TypeScript"": 1210, ""SQL"": 51, ""Shell"": 2, ""JavaScript"": 1}",CLAUDE.md,0,CLAUDE.md,TrainerTechPro/podiumthrows,https://github.com/TrainerTechPro/podiumthrows,0,0,455,1,0,2,3,22,385,42
852252,114,,"{""TypeScript"": 63, ""Python"": 50, ""JavaScript"": 1}",CLAUDE.md,50,CLAUDE.md,ravindusp/BOQ-Tracker-Yehan,https://github.com/ravindusp/BOQ-Tracker-Yehan,0,0,3,0,0,0,0,1,0,2
237329,24,,"{""Python"": 23, ""Shell"": 1}",CLAUDE.md;AGENTS.md,23,CLAUDE.md,GuillaumeRacine/AI-social-graph,https://github.com/GuillaumeRacine/AI-social-graph,0,0,90,1,0,0,0,0,89,0
172262,18,,"{""Python"": 18}",CLAUDE.md,18,CLAUDE.md,fra-l/mortgage-calculator,https://github.com/fra-l/mortgage-calculator,0,0,0,0,0,0,0,0,0,0
849954,167,,"{""Go"": 167}",CLAUDE.md,0,CLAUDE.md,mzzsfy/go-util,https://github.com/mzzsfy/go-util,0,0,1,0,0,1,0,0,0,0
7688752,1461,,"{""TypeScript"": 1400, ""JavaScript"": 36, ""Shell"": 15, ""SQL"": 7, ""Python"": 3}",CLAUDE.md,3,CLAUDE.md,TortoiseWolfe/SpokeToWork,https://github.com/TortoiseWolfe/SpokeToWork,0,0,289,19,1,2,24,51,72,120
3313114,415,,"{""TypeScript"": 405, ""Shell"": 7, ""JavaScript"": 3}",CLAUDE.md;AGENTS.md,0,CLAUDE.md,srbryers/slope,https://github.com/srbryers/slope,0,0,67,0,0,0,32,1,18,16
834323,66,,"{""JavaScript"": 42, ""Python"": 13, ""TypeScript"": 10, ""Shell"": 1}",AGENTS.md,13,CLAUDE.md,rickclaw08/claw-systems,https://github.com/rickclaw08/claw-systems,0,0,62,11,0,1,8,2,34,6
17292127,645,,"{""TypeScript"": 563, ""Shell"": 37, ""SQL"": 25, ""JavaScript"": 18, ""PowerShell"": 1, ""Python"": 1}",CLAUDE.md;AGENTS.md,1,CLAUDE.md,DeadshotOMEGA/sentinel,https://github.com/DeadshotOMEGA/sentinel,0,0,148,1,2,0,12,4,11,118
3402496,171,,"{""C/C++"": 129, ""C#"": 29, ""PowerShell"": 11, ""Ruby"": 1, ""JavaScript"": 1}",CLAUDE.md,0,CLAUDE.md,gargoris/InformLibSP,https://github.com/gargoris/InformLibSP,0,0,8,0,0,0,0,6,0,2
97492,72,,"{""Python"": 68, ""JavaScript"": 4}",CLAUDE.md,68,CLAUDE.md,fabricioveronez/aiops-aula,https://github.com/fabricioveronez/aiops-aula,0,0,53,0,1,0,0,48,4,0
69803,8,,"{""C"": 4, ""C/C++"": 2, ""Ruby"": 2}",CLAUDE.md,0,CLAUDE.md,bikeNomad/RemoteKeyboard,https://github.com/bikeNomad/RemoteKeyboard,0,0,0,0,0,0,0,0,0,0
142422,21,,"{""JavaScript"": 21}",CLAUDE.md,0,CLAUDE.md,saraivabr/aad-bot,https://github.com/saraivabr/aad-bot,0,0,5,4,0,0,0,0,1,0
176833,38,,"{""Rust"": 35, ""Shell"": 3}",CLAUDE.md;AGENTS.md;claude.md,0,CLAUDE.md,vfiftyfive/kernel-gossip,https://github.com/vfiftyfive/kernel-gossip,0,0,1,0,0,0,0,0,1,0
995322,200,,"{""TypeScript"": 144, ""JavaScript"": 23, ""Shell"": 19, ""Python"": 8, ""SQL"": 6}",CLAUDE.md,8,CLAUDE.md,lcguerrerocovo/aoe-match-history,https://github.com/lcguerrerocovo/aoe-match-history,0,0,112,4,0,0,1,2,103,2
240325,33,,"{""TypeScript"": 32, ""JavaScript"": 1}",CLAUDE.md,0,CLAUDE.md,Anpanmank2/justcurious,https://github.com/Anpanmank2/justcurious,0,0,0,0,0,0,0,0,0,0
2498708,574,,"{""TypeScript"": 448, ""SQL"": 113, ""JavaScript"": 9, ""Python"": 2, ""PowerShell"": 1, ""Shell"": 1}",AGENTS.md,2,CLAUDE.md,partyfinderpro/partyfinder-2.0,https://github.com/partyfinderpro/partyfinder-2.0,0,0,194,4,2,4,5,0,165,14
607958,171,,"{""TypeScript"": 171}",CLAUDE.md,0,CLAUDE.md,plvo/shuip,https://github.com/plvo/shuip,0,0,16,0,0,0,0,0,11,5
73196,27,,"{""TypeScript"": 24, ""JavaScript"": 3}",CLAUDE.md,0,CLAUDE.md,rickhancock-droid/rh-consulting-site,https://github.com/rickhancock-droid/rh-consulting-site,0,0,4,0,0,0,0,0,4,0
1264589,231,,"{""Python"": 186, ""TypeScript"": 36, ""JavaScript"": 6, ""Shell"": 3}",CLAUDE.md,186,CLAUDE.md,runtm-ai/runtm,https://github.com/runtm-ai/runtm,0,0,228,25,0,0,43,5,144,11
1441410,128,,"{""TypeScript"": 125, ""JavaScript"": 2, ""Shell"": 1}",CLAUDE.md,0,CLAUDE.md,SeijaHuang/MiniProgram-Pan,https://github.com/SeijaHuang/MiniProgram-Pan,0,0,29,12,3,1,12,0,1,0
125266,39,,"{""TypeScript"": 38, ""JavaScript"": 1}",CLAUDE.md,0,CLAUDE.md,TomasWard1/strava-cli,https://github.com/TomasWard1/strava-cli,0,0,8,0,0,0,0,1,7,0
2896297,297,,"{""Go"": 292, ""Shell"": 4, ""JavaScript"": 1}",CLAUDE.md,0,CLAUDE.md,takutakahashi/agentapi-proxy,https://github.com/takutakahashi/agentapi-proxy,0,0,134,1,0,0,0,82,0,51
2024036,498,,"{""Python"": 284, ""TypeScript"": 186, ""JavaScript"": 15, ""Shell"": 11, ""SQL"": 2}",CLAUDE.md;AGENTS.md,284,CLAUDE.md,jmagar/taboot,https://github.com/jmagar/taboot,0,0,200,2,2,0,3,84,96,13
1216273,220,,"{""TypeScript"": 218, ""JavaScript"": 2}",CLAUDE.md,0,CLAUDE.md,sp80808/recording-studio-tycoon,https://github.com/sp80808/recording-studio-tycoon,0,0,2,1,0,0,0,0,1,0
2140236,620,,"{""TypeScript"": 567, ""JavaScript"": 36, ""Shell"": 17}",CLAUDE.md,0,CLAUDE.md,transaurus/staging-lerna-lerna,https://github.com/transaurus/staging-lerna-lerna,0,0,381,2,0,0,359,5,7,8
45719038,4981,,"{""Python"": 3166, ""Kotlin"": 1002, ""Shell"": 287, ""TypeScript"": 248, ""JavaScript"": 109, ""Go"": 108, ""PowerShell"": 27, ""Java"": 21, ""Swift"": 6, ""SQL"": 4, ""C++"": 1, ""C/C++"": 1, ""C#"": 1}",CLAUDE.md;AGENTS.md;claude.md;agents.md,3166,CLAUDE.md,gabrielmoreira/agent-skills-mirror,https://github.com/gabrielmoreira/agent-skills-mirror,0,0,12576,458,1,7,1259,89,10480,272
1443686,153,,"{""Python"": 93, ""JavaScript"": 44, ""Shell"": 10, ""TypeScript"": 5, ""PowerShell"": 1}",CLAUDE.md;AGENTS.md,93,CLAUDE.md,thuan2172001/knowledge-base,https://github.com/thuan2172001/knowledge-base,0,0,75,13,0,0,48,11,1,1
1674352,194,,"{""Python"": 188, ""SQL"": 6}",CLAUDE.md;AGENTS.md,188,CLAUDE.md,stharrold/finder,https://github.com/stharrold/finder,0,0,334,8,0,0,284,6,0,36
2087400,233,,"{""Python"": 224, ""SQL"": 9}",CLAUDE.md;AGENTS.md,224,CLAUDE.md,stharrold/bingo,https://github.com/stharrold/bingo,0,0,494,12,0,0,420,9,0,53
6700922,1058,,"{""Python"": 781, ""Shell"": 197, ""TypeScript"": 78, ""Java"": 1, ""SQL"": 1}",CLAUDE.md;AGENTS.md,781,CLAUDE.md,multimodal-art-projection/TACO,https://github.com/multimodal-art-projection/TACO,0,0,372,63,0,1,107,9,144,31
157423,50,,"{""Go"": 49, ""Shell"": 1}",CLAUDE.md;AGENTS.md,0,CLAUDE.md,elentok/dfl,https://github.com/elentok/dfl,0,0,18,0,0,0,15,0,0,3
2108146,292,,"{""JavaScript"": 266, ""Shell"": 26}",CLAUDE.md,0,CLAUDE.md,ybotman/tangotiempo.com,https://github.com/ybotman/tangotiempo.com,0,0,139,0,0,0,0,7,127,5
44946415,2536,,"{""TypeScript"": 944, ""JavaScript"": 863, ""Java"": 433, ""PHP"": 198, ""C/C++"": 32, ""C++"": 31, ""Swift"": 23, ""SQL"": 3, ""Shell"": 3, ""Kotlin"": 3, ""Python"": 2, ""PowerShell"": 1}",CLAUDE.md,2,CLAUDE.md,Tahsan0619/everything,https://github.com/Tahsan0619/everything,0,0,1325,405,1,0,274,1,55,589
203028,14,,"{""JavaScript"": 14}",CLAUDE.md,0,CLAUDE.md,fellenbrais1/backgammon_deploy,https://github.com/fellenbrais1/backgammon_deploy,0,0,1,0,0,0,0,0,1,0
717944,87,,"{""Python"": 86, ""Shell"": 1}",CLAUDE.md;AGENTS.md,86,CLAUDE.md,nasirus/pytk-ai,https://github.com/nasirus/pytk-ai,0,0,8,0,0,0,8,0,0,0
97458,43,,"{""TypeScript"": 35, ""Python"": 5, ""Shell"": 2, ""JavaScript"": 1}",CLAUDE.md;AGENTS.md,5,CLAUDE.md,GrowthFlowEngineering/Enterprise-AI-Transformation---Boook---interactive,https://github.com/GrowthFlowEngineering/Enterprise-AI-Transformation---Boook---interactive,0,0,0,0,0,0,0,0,0,0
2378247,221,,"{""JavaScript"": 91, ""Python"": 64, ""TypeScript"": 48, ""Shell"": 9, ""SQL"": 6, ""Swift"": 3}",AGENTS.md,64,CLAUDE.md,rickclaw08/bnco,https://github.com/rickclaw08/bnco,0,0,586,55,0,2,32,16,434,47
29984796,2734,,"{""Python"": 2662, ""Shell"": 36, ""PowerShell"": 23, ""JavaScript"": 4, ""SQL"": 3, ""C#"": 3, ""Go"": 2, ""C"": 1}",CLAUDE.md,2662,CLAUDE.md,saltstack/salt,https://github.com/saltstack/salt,0,0,1539,107,0,4,255,303,723,137
4516062,491,,"{""Rust"": 410, ""Shell"": 32, ""PowerShell"": 31, ""TypeScript"": 11, ""Python"": 4, ""JavaScript"": 2, ""Ruby"": 1}",CLAUDE.md;AGENTS.md,4,CLAUDE.md,jdx/mise,https://github.com/jdx/mise,0,0,97,0,4,1,78,6,7,1
22775185,3072,,"{""Python"": 2949, ""JavaScript"": 121, ""PowerShell"": 2}",CLAUDE.md;claude.md,2949,CLAUDE.md,AyayaXiaowang/Ayaya_Miliastra_Editor,https://github.com/AyayaXiaowang/Ayaya_Miliastra_Editor,0,0,240,8,0,0,23,2,194,7
35488980,2993,,"{""Go"": 1391, ""TypeScript"": 1247, ""Shell"": 113, ""Kotlin"": 110, ""Java"": 78, ""JavaScript"": 44, ""SQL"": 9, ""C"": 1}",CLAUDE.md,0,CLAUDE.md,gitpod-io/gitpod,https://github.com/gitpod-io/gitpod,0,0,321,17,3,13,63,40,55,130
369616,54,,"{""Shell"": 51, ""Python"": 3}",none,3,CLAUDE.md,poong92/jepo,https://github.com/poong92/jepo,0,0,33,7,0,0,3,1,19,3
238021,29,,"{""Python"": 29}",none,29,CLAUDE.md,Realrandombacon/genoresearch,https://github.com/Realrandombacon/genoresearch,0,0,108,10,0,0,2,1,95,0
1335970,188,,"{""TypeScript"": 178, ""SQL"": 8, ""Shell"": 2}",none,0,CLAUDE.md,marcushyett/query-space,https://github.com/marcushyett/query-space,0,0,108,0,0,0,2,2,92,12
7539747,513,,"{""TypeScript"": 272, ""Go"": 194, ""Python"": 16, ""JavaScript"": 9, ""Shell"": 8, ""Kotlin"": 8, ""C#"": 6}",CLAUDE.md;AGENTS.md,16,CLAUDE.md,canopy-network/canopy,https://github.com/canopy-network/canopy,0,0,49,3,0,0,1,2,34,9
105670,22,,"{""Rust"": 18, ""Shell"": 3, ""JavaScript"": 1}",CLAUDE.md,0,CLAUDE.md,hyperpolymath/boinc-boinc,https://github.com/hyperpolymath/boinc-boinc,0,0,4,0,0,0,2,0,2,0
795066,148,,"{""Python"": 81, ""Shell"": 54, ""JavaScript"": 9, ""Rust"": 4}",CLAUDE.md;AGENTS.md,81,CLAUDE.md,mistakeknot/Sylveste,https://github.com/mistakeknot/Sylveste,0,0,89,15,0,0,8,0,59,7
973864,164,,"{""Python"": 147, ""Shell"": 13, ""TypeScript"": 4}",CLAUDE.md;AGENTS.md,147,CLAUDE.md,lifemate-ai/embodied-claude,https://github.com/lifemate-ai/embodied-claude,0,0,164,5,0,0,7,5,134,13
91654,42,,"{""Java"": 21, ""TypeScript"": 19, ""Python"": 1, ""JavaScript"": 1}",none,1,CLAUDE.md,Abdurauf23/traffic-light-hackaton,https://github.com/Abdurauf23/traffic-light-hackaton,0,0,1,0,1,0,0,0,0,0
2538285,543,,"{""TypeScript"": 527, ""Python"": 10, ""JavaScript"": 6}",CLAUDE.md;agents.md,10,CLAUDE.md,AdmiralEnergy/LIDS,https://github.com/AdmiralEnergy/LIDS,0,0,303,2,0,0,2,10,284,5
6864698,567,,"{""TypeScript"": 513, ""JavaScript"": 32, ""Shell"": 17, ""SQL"": 5}",CLAUDE.md,0,CLAUDE.md,hmoriya/consultingTool,https://github.com/hmoriya/consultingTool,0,0,156,1,0,0,43,23,27,62
104793,24,,"{""TypeScript"": 24}",claude.md,0,CLAUDE.md,tornupgaming/submarine,https://github.com/tornupgaming/submarine,0,0,81,0,0,0,81,0,0,0
131707,13,,"{""Python"": 13}",CLAUDE.md,13,CLAUDE.md,HomericIntelligence/ProjectMnemosyne,https://github.com/HomericIntelligence/ProjectMnemosyne,0,0,0,0,0,0,0,0,0,0
163105,50,,"{""TypeScript"": 50}",CLAUDE.md,0,CLAUDE.md,alonronin/orbit,https://github.com/alonronin/orbit,0,0,6,0,0,0,2,0,4,0
1125978,124,,"{""TypeScript"": 123, ""JavaScript"": 1}",AGENTS.md,0,CLAUDE.md,leftonbo/eel-rpg-game,https://github.com/leftonbo/eel-rpg-game,0,0,0,0,0,0,0,0,0,0
5846764,2920,,"{""TypeScript"": 2901, ""JavaScript"": 19}",CLAUDE.md,0,CLAUDE.md,Synerise/synerise-design,https://github.com/Synerise/synerise-design,0,0,11,0,0,0,1,0,0,10
367619,58,,"{""TypeScript"": 53, ""Shell"": 4, ""JavaScript"": 1}",CLAUDE.md,0,CLAUDE.md,sviniabanditka/conclaw,https://github.com/sviniabanditka/conclaw,0,0,20,0,0,0,19,0,0,1
43488436,425,,"{""JavaScript"": 332, ""PHP"": 93}",CLAUDE.md,0,CLAUDE.md,PA-Penajam/buku_tamu,https://github.com/PA-Penajam/buku_tamu,0,0,488,62,0,1,192,2,34,197
128213,22,,"{""Python"": 13, ""TypeScript"": 7, ""Shell"": 1, ""JavaScript"": 1}",CLAUDE.md,13,CLAUDE.md,joxtoyod/sourcebook,https://github.com/joxtoyod/sourcebook,0,0,26,13,0,0,0,0,5,8
1337160,283,,"{""TypeScript"": 270, ""Shell"": 5, ""C#"": 4, ""JavaScript"": 3, ""PowerShell"": 1}",CLAUDE.md,0,CLAUDE.md,umbraco/Umbraco-MCP-Base,https://github.com/umbraco/Umbraco-MCP-Base,0,0,72,0,0,0,2,5,47,18
15220,5,,"{""JavaScript"": 5}",CLAUDE.md,0,CLAUDE.md,NoushadBug/GASKit-API,https://github.com/NoushadBug/GASKit-API,0,0,1,1,0,0,0,0,0,0
546303,52,,"{""Python"": 52}",CLAUDE.md,52,CLAUDE.md,chenwei-zhang/DramaSwarm,https://github.com/chenwei-zhang/DramaSwarm,0,0,243,10,0,0,0,0,233,0
147150,24,,"{""JavaScript"": 12, ""PHP"": 9, ""Shell"": 2, ""SQL"": 1}",CLAUDE.md,0,CLAUDE.md,moksamedia/video-marker,https://github.com/moksamedia/video-marker,0,0,20,0,0,0,2,2,13,3
144609,19,,"{""Python"": 18, ""Shell"": 1}",CLAUDE.md,18,CLAUDE.md,zhang-bo-lilly/ml-engineering-slides,https://github.com/zhang-bo-lilly/ml-engineering-slides,0,0,4,0,0,0,4,0,0,0
222994,40,,"{""Python"": 40}",CLAUDE.md,40,CLAUDE.md,GouBuliya/openmanus,https://github.com/GouBuliya/openmanus,0,0,1,0,0,0,0,1,0,0
41715849,3313,,"{""C/C++"": 2345, ""C++"": 495, ""JavaScript"": 200, ""Go"": 98, ""TypeScript"": 84, ""C"": 82, ""Shell"": 9}",CLAUDE.md;claude.md,0,CLAUDE.md,Snider/Mining,https://github.com/Snider/Mining,0,0,290,13,0,21,97,2,41,116
928879,92,,"{""Python"": 84, ""JavaScript"": 5, ""Shell"": 2, ""TypeScript"": 1}",CLAUDE.md,84,CLAUDE.md,decomontenegro/CulturaBuilder-MCP,https://github.com/decomontenegro/CulturaBuilder-MCP,0,0,142,35,0,0,37,0,8,62
323983,30,,"{""TypeScript"": 30}",CLAUDE.md;AGENTS.md,0,CLAUDE.md,kaihv/open-banking-chile,https://github.com/kaihv/open-banking-chile,0,0,8,0,0,0,1,0,4,3
359957,41,,"{""Python"": 25, ""Shell"": 16}",CLAUDE.md,25,CLAUDE.md,alexsteeel/ai-agents-sandbox,https://github.com/alexsteeel/ai-agents-sandbox,0,0,65,19,0,0,40,0,0,6
352207,104,,"{""TypeScript"": 101, ""JavaScript"": 3}",CLAUDE.md,0,CLAUDE.md,Mo481/tpReactBackend,https://github.com/Mo481/tpReactBackend,0,0,1,0,0,0,0,1,0,0
83784,98,,"{""TypeScript"": 98}",CLAUDE.md,0,CLAUDE.md,UNopenGIS/foil4g,https://github.com/UNopenGIS/foil4g,0,0,3,0,0,0,0,1,2,0
2628472,170,,"{""JavaScript"": 140, ""SQL"": 30}",CLAUDE.md;AGENTS.md,0,CLAUDE.md,bitbiai/Bitbi,https://github.com/bitbiai/Bitbi,0,0,463,0,0,0,0,23,400,40
59790,27,,"{""Python"": 11, ""TypeScript"": 9, ""JavaScript"": 7}",CLAUDE.md,11,CLAUDE.md,roberthsu2003/LLMs_Raspberry,https://github.com/roberthsu2003/LLMs_Raspberry,0,0,20,3,0,0,0,0,14,3
5909655,639,,"{""TypeScript"": 589, ""JavaScript"": 44, ""SQL"": 5, ""Shell"": 1}",CLAUDE.md;AGENTS.md;claude.md,0,CLAUDE.md,SkylarKitchen/experiments,https://github.com/SkylarKitchen/experiments,0,0,146,4,0,0,52,0,27,63
1002353,22,,"{""JavaScript"": 18, ""Python"": 3, ""Shell"": 1}",CLAUDE.md,3,CLAUDE.md,hodgesmr/hodgesmr.github.io,https://github.com/hodgesmr/hodgesmr.github.io,0,0,20,4,0,0,5,0,2,9
103813,19,,"{""Go"": 19}",CLAUDE.md,0,CLAUDE.md,Lenoud/ats-hr-resume,https://github.com/Lenoud/ats-hr-resume,0,0,8,0,0,0,6,1,0,1
25036,6,,"{""Go"": 6}",CLAUDE.md,0,CLAUDE.md,yuyu-king/yuyu-pomup,https://github.com/yuyu-king/yuyu-pomup,0,0,0,0,0,0,0,0,0,0
1190722,103,,"{""JavaScript"": 103}",CLAUDE.md,0,CLAUDE.md,epjuan21/youtube-local,https://github.com/epjuan21/youtube-local,0,0,26,3,1,4,11,0,0,7
303039,98,,"{""Kotlin"": 98}",CLAUDE.md,0,CLAUDE.md,juansebas-mora/EConect,https://github.com/juansebas-mora/EConect,0,0,5,3,0,0,0,1,0,1
177038,30,,"{""Python"": 14, ""Shell"": 12, ""JavaScript"": 4}",CLAUDE.md,14,CLAUDE.md,sweetrobo/SweetRoboManuals,https://github.com/sweetrobo/SweetRoboManuals,0,0,13,7,0,0,4,0,0,2
114476,22,,"{""TypeScript"": 19, ""Rust"": 3}",CLAUDE.md,0,CLAUDE.md,joeblew999/utm-dev,https://github.com/joeblew999/utm-dev,0,0,21,0,0,0,4,0,12,5
205042,24,,"{""Python"": 24}",CLAUDE.md,24,CLAUDE.md,sankethrajpatil/DashboardAnalytics,https://github.com/sankethrajpatil/DashboardAnalytics,0,0,3,0,0,0,0,2,0,1
469982,157,,"{""Python"": 119, ""Shell"": 23, ""JavaScript"": 13, ""Go"": 1, ""TypeScript"": 1}",CLAUDE.md;AGENTS.md,119,CLAUDE.md,jwalsh/builder-workspace,https://github.com/jwalsh/builder-workspace,0,0,41,3,1,0,8,0,28,1
272784,37,,"{""TypeScript"": 36, ""Shell"": 1}",CLAUDE.md,0,CLAUDE.md,wolffiex/cmux,https://github.com/wolffiex/cmux,0,0,6,2,0,0,0,0,0,4
48692,13,,"{""TypeScript"": 12, ""JavaScript"": 1}",CLAUDE.md,0,CLAUDE.md,brutalharsh/reminder-web-app,https://github.com/brutalharsh/reminder-web-app,0,0,20,0,0,0,0,0,14,6
203834,16,,"{""Python"": 12, ""TypeScript"": 3, ""JavaScript"": 1}",CLAUDE.md,12,CLAUDE.md,RinDig/Interpreted-Context-Methdology,https://github.com/RinDig/Interpreted-Context-Methdology,0,0,9,4,0,0,5,0,0,0
325675448,40982,,"{""JavaScript"": 26624, ""TypeScript"": 11957, ""Python"": 1226, ""Go"": 742, ""Shell"": 240, ""SQL"": 74, ""C++"": 43, ""C/C++"": 42, ""Rust"": 15, ""C"": 9, ""PowerShell"": 7, ""PHP"": 2, ""C#"": 1}",CLAUDE.md;AGENTS.md;claude.md;agents.md,1226,CLAUDE.md,KooshaPari/Tracera,https://github.com/KooshaPari/Tracera,0,0,8176,873,17,72,2361,2604,1254,989
103783800,9509,,"{""TypeScript"": 8786, ""Python"": 324, ""JavaScript"": 183, ""Shell"": 114, ""Rust"": 71, ""PowerShell"": 14, ""C++"": 6, ""PHP"": 3, ""Go"": 2, ""Java"": 1, ""C"": 1, ""C#"": 1, ""Ruby"": 1, ""SQL"": 1, ""Swift"": 1}",CLAUDE.md;AGENTS.md,324,CLAUDE.md,posit-dev/positron,https://github.com/posit-dev/positron,0,0,1750,326,25,12,665,187,240,288
7576276,640,,"{""Java"": 567, ""Shell"": 44, ""Python"": 18, ""JavaScript"": 11}",CLAUDE.md,18,CLAUDE.md,nathannorthcutt/jlsm,https://github.com/nathannorthcutt/jlsm,0,0,129,113,0,0,2,0,0,14
3346073,428,,"{""TypeScript"": 421, ""JavaScript"": 6, ""Shell"": 1}",CLAUDE.md,0,CLAUDE.md,arcaDeFAI/arca-contracts,https://github.com/arcaDeFAI/arca-contracts,0,0,13,1,0,0,0,2,7,3
167935,19,,"{""Python"": 19}",CLAUDE.md,19,CLAUDE.md,vjumpkung/ComfyUI-STARWrapper,https://github.com/vjumpkung/ComfyUI-STARWrapper,0,0,4,0,0,0,3,0,0,0
12687728,281,,"{""JavaScript"": 242, ""TypeScript"": 19, ""Rust"": 17, ""Shell"": 2, ""Python"": 1}",CLAUDE.md,1,CLAUDE.md,Uncentered-Systems/vibecoding-arena,https://github.com/Uncentered-Systems/vibecoding-arena,0,0,213,0,0,0,32,2,51,128
1034981,85,,"{""Swift"": 58, ""JavaScript"": 17, ""Shell"": 8, ""Python"": 2}",CLAUDE.md,2,CLAUDE.md,aimlabstanford/sasi-applicant-app,https://github.com/aimlabstanford/sasi-applicant-app,0,0,22,11,0,0,0,2,5,4
48017,8,,"{""TypeScript"": 8}",CLAUDE.md,0,CLAUDE.md,vpontis/mochify,https://github.com/vpontis/mochify,0,0,4,0,0,0,0,0,4,0
44220203,12840,,"{""TypeScript"": 12800, ""Java"": 37, ""JavaScript"": 3}",CLAUDE.md,0,CLAUDE.md,EaseCation/bedrock-addon-parser,https://github.com/EaseCation/bedrock-addon-parser,0,0,13,12,0,0,1,0,0,0
2171032,700,,"{""Ruby"": 326, ""TypeScript"": 292, ""Python"": 45, ""JavaScript"": 28, ""Shell"": 9}",CLAUDE.md,45,CLAUDE.md,emc-kk/ai_event_chat,https://github.com/emc-kk/ai_event_chat,0,0,223,3,1,0,7,13,189,10
382698,126,,"{""TypeScript"": 105, ""JavaScript"": 15, ""Shell"": 3, ""Rust"": 1, ""PowerShell"": 1, ""Python"": 1}",CLAUDE.md;AGENTS.md,1,CLAUDE.md,aptos-labs/aptos-docs,https://github.com/aptos-labs/aptos-docs,0,0,30,1,0,1,24,0,1,3
151078,23,,"{""Go"": 20, ""JavaScript"": 3}",CLAUDE.md;AGENTS.md,0,CLAUDE.md,dvcrn/wework-cli,https://github.com/dvcrn/wework-cli,0,0,10,0,0,0,0,0,0,10
334844,46,,"{""Python"": 46}",CLAUDE.md,46,CLAUDE.md,kreolsky/llm-router-api,https://github.com/kreolsky/llm-router-api,0,0,229,1,0,0,0,0,227,1
479406,60,,"{""C#"": 59, ""Shell"": 1}",claude.md,0,CLAUDE.md,kase1111-hash/Shredsquatch,https://github.com/kase1111-hash/Shredsquatch,0,0,0,0,0,0,0,0,0,0
60473,22,,"{""Python"": 21, ""Shell"": 1}",CLAUDE.md,21,CLAUDE.md,YawnsDuzin/vibe_coding_example,https://github.com/YawnsDuzin/vibe_coding_example,0,0,0,0,0,0,0,0,0,0
